project	det_plate
LJP	LJP006_SKBR3_3H_X1_B17
LJP	LJP001_MCF7_24H_X1.A2_B4_DUO52HI53LO
LJP	LJP006_LNCAP_24H_X3_B17
LJP	LJP006_HME1_24H_X1_B17
LJP	LJP005_HCC515_24H_X3_B19
LJP	LJP001_HS578T_6H_X2_F2B5_DUO52HI53LO
LJP	LJP001_BT20_6H_X3_B3_DUO52HI53LO
LJP	LJP008_SKL.C_24H_X1_B21
LJP	LJP006_MCF7_3H_X2_B17
LJP	LJP006_A375_24H_X2_B19
LJP	LJP009_HT29_24H_X1_B20
LJP	LJP003_BT20_6H_X1_B6_DUO52HI53LO
LJP	LJP009_MCF7_24H_X1_B20
LJP	LJP002_MCF10A_6H_X2_F2B5_DUO52HI53LO
LJP	LJP008_NPC_24H_X3_B21
LJP	LJP005_HT29_24H_X1_B19
LJP	LJP003_SKBR3_3H_X1_B6_DUO52HI53LO
LJP	LJP008_A549_24H_X2_F1B19
LJP	LJP003_SKBR3_1H_X1_B6_DUO52HI53LO
LJP	LJP007_HT29_24H_X2_B20
LJP	LJP004_HS578T_3H_X1_B6_DUO52HI53LO
LJP	LJP007_SKL.C_24H_X3_B21
LJP	LJP006_BT20_3H_X2_B17
LJP	LJP005_HT29_24H_X2_B19
LJP	LJP009_PC3_24H_X1_B20
LJP	LJP004_SKBR3_24H_X3_B6_DUO52HI53LO
LJP	LJP005_MCF10A_3H_X2_B17
LJP	LJP005_MDAMB231_3H_X2_B17
LJP	LJP002_MDAMB231_6H_X3_F2B5_DUO52HI53LO
LJP	LJP004_MCF7_24H_X4_B6_DUO52HI53LO
LJP	LJP009_NPC.CAS9_24H_X1_B21
LJP	LJP006_MCF7_3H_X3_B17
LJP	LJP005_MCF10A_3H_X1_B17
LJP	LJP007_A375_24H_X1_B20
LJP	LJP005_A375_24H_X2_B19
LJP	LJP001_MCF7_24H_X4_B2_DUO52HI53LO
LJP	LJP007_ASC.C_24H_X2_B21
LJP	LJP008_NEU_24H_X2_B21
LJP	LJP005_MCF7_3H_X2_B17
LJP	LJP008_A549_24H_X6_F1B19
LJP	LJP006_MDAMB231_24H_X2_B17
LJP	LJP008_PC3_24H_X3_B20
LJP	LJP007_JURKAT_24H_X2_B24
LJP	LJP007_A549_24H_X5_F1B19
LJP	LJP009_ASC.C_24H_X3_B21
LJP	LJP004_MDAMB231_3H_X1_B6_DUO52HI53LO
LJP	LJP005_HEPG2_24H_X3_B19
LJP	LJP006_BT20_3H_X3_B17
LJP	LJP007_NPC.CAS9_24H_X2.A2_B21
LJP	LJP002_HS578T_24H_X1_F2B5_DUO52HI53LO
LJP	LJP009_A549_24H_X5_F1B19
LJP	LJP006_MDAMB231_3H_X3_B17
LJP	LJP004_HS578T_24H_X4_B6_DUO52HI53LO
LJP	LJP007_ASC_24H_X2_B21
LJP	LJP004_MCF10A_24H_X2_B6_DUO52HI53LO
LJP	LJP005_HS578T_3H_X1_B17
LJP	LJP009_A549_24H_X1_F1B19
LJP	LJP007_A549_24H_X6_F1B19
LJP	LJP005_BT20_24H_X1_B17
LJP	LJP001_MCF10A_24H_X4_B3_DUO52HI53LO
LJP	LJP006_MDAMB231_24H_X1.A2_B17
LJP	LJP006_LNCAP_3H_X1_B17
LJP	LJP007_HA1E_24H_X2_B20
LJP	LJP007_NPC.CAS9_24H_X2_B21
LJP	LJP008_NPC.TAK_24H_X1_B21
LJP	LJP008_NPC.CAS9_24H_X1_B21
LJP	LJP009_HEPG2_24H_X1_B20
LJP	LJP004_MCF10A_3H_X4_B6_DUO52HI53LO
LJP	LJP004_MCF10A_24H_X3_B6_DUO52HI53LO
LJP	LJP009_NPC_24H_X2_B21
LJP	LJP007_HUVEC_24H_X2_B21
LJP	LJP006_HS578T_24H_X3_B17
LJP	LJP004_MCF10A_1H_X2_B6_DUO52HI53LO
LJP	LJP005_HS578T_3H_X2_B17
LJP	LJP009_HME1_24H_X3_B21
LJP	LJP004_MCF7_3H_X4_B6_DUO52HI53LO
LJP	LJP008_A375_24H_X1_B20
LJP	LJP003_MDAMB231_3H_X1_B6_DUO52HI53LO
LJP	LJP007_HT29_24H_X3_B20
LJP	LJP007_NPC_24H_X1_B21
LJP	LJP008_ASC.C_24H_X1_B21
LJP	LJP002_SKBR3_24H_X1_F2B5_DUO52HI53LO
LJP	LJP003_MCF10A_1H_X1_B6_DUO52HI53LO
LJP	LJP006_HME1_24H_X3_B17
LJP	LJP001_MCF10A_24H_X3_B2_DUO53HI52LO
LJP	LJP008_SKL_24H_X3_B21
LJP	LJP002_HS578T_6H_X3_F2B5_DUO52HI53LO
LJP	LJP007_HEPG2_24H_X1_B20
LJP	LJP005_HEPG2_24H_X2_B19
LJP	LJP007_A375_24H_X3_B20
LJP	LJP002_HS578T_24H_X2_F2B5_DUO52HI53LO
LJP	LJP002_MCF7_24H_X3_F2B5_DUO52HI53LO
LJP	LJP005_MCF10A_24H_X1_B17
LJP	LJP001_BT20_6H_X1_B2_DUO52HI53LO
LJP	LJP007_PC3_24H_X1_B20
LJP	LJP004_MCF7_1H_X2_B6_DUO52HI53LO
LJP	LJP008_PC3_24H_X1_B20
LJP	LJP004_MCF7_24H_X1_B6_DUO52HI53LO
LJP	LJP002_BT20_6H_X1_F2B5_DUO52HI53LO
LJP	LJP006_MCF7_24H_X1_B17
LJP	LJP004_SKBR3_3H_X1_B6_DUO52HI53LO
LJP	LJP007_HCC515_24H_X1_B20
LJP	LJP001_SKBR3_24H_X1_B3_DUO52HI53LO
LJP	LJP009_HME1_24H_X1_B21
LJP	LJP007_NPC.TAK_24H_X2_B21
LJP	LJP008_A549_24H_X3_F1B19
LJP	LJP004_MCF10A_3H_X1_B6_DUO52HI53LO
LJP	LJP008_NEU_24H_X3_B21
LJP	LJP007_PC3_24H_X2_B20
LJP	LJP007_HEPG2_24H_X2_B20
LJP	LJP004_MCF7_3H_X3_B6_DUO52HI53LO
LJP	LJP009_NEU_24H_X1_B21
LJP	LJP007_ASC_24H_X1_B21
LJP	LJP008_CD34_24H_X3_B21
LJP	LJP001_MCF7_6H_X2_B2_DUO52HI53LO
LJP	LJP003_BT20_3H_X1_B6_DUO52HI53LO
LJP	LJP004_BT20_6H_X2_B6_DUO52HI53LO
LJP	LJP005_HS578T_3H_X3_B17
LJP	LJP001_MCF7_6H_X4_B2_DUO52HI53LO
LJP	LJP005_MCF7_3H_X1_B17
LJP	LJP007_NPC_24H_X2.A2_B21
LJP	LJP001_MDAMB231_6H_X1_B2_DUO53HI52LO
LJP	LJP009_HEPG2_24H_X3_B20
LJP	LJP008_MCF7_24H_X2_B20
LJP	LJP005_SKBR3_3H_X3_B17
LJP	LJP004_BT20_1H_X2_B6_DUO52HI53LO
LJP	LJP008_MCF7_24H_X3_B20
LJP	LJP006_HA1E_24H_X2_B19
LJP	LJP003_MCF10A_24H_X1_B6_DUO52HI53LO
LJP	LJP001_BT20_6H_X4_B2_DUO52HI53LO
LJP	LJP009_ASC_24H_X1.L2_B18
LJP	LJP004_SKBR3_1H_X2_B6_DUO52HI53LO
LJP	LJP006_A375_24H_X1_B19
LJP	LJP005_HA1E_24H_X3_B19
LJP	LJP008_HA1E_24H_X2_B20
LJP	LJP006_A375_24H_X3_B19
LJP	LJP009_NPC.CAS9_24H_X2_B21
LJP	LJP002_MCF10A_6H_X1_F2B5_DUO52HI53LO
LJP	LJP004_BT20_24H_X1_B6_DUO52HI53LO
LJP	LJP006_LNCAP_3H_X3_B17
LJP	LJP004_MDAMB231_6H_X2_B6_DUO52HI53LO
LJP	LJP005_MCF7_3H_X3_B17
LJP	LJP006_PC3_24H_X2_B19
LJP	LJP006_MDAMB231_3H_X1_B17
LJP	LJP006_HS578T_3H_X1_B17
LJP	LJP003_MCF7_3H_X1_B6_DUO52HI53LO
LJP	LJP001_SKBR3_6H_X4_B3_DUO52HI53LO
LJP	LJP001_SKBR3_24H_X3_B3_DUO52HI53LO
LJP	LJP001_HS578T_24H_X1_F2B5_DUO52HI53LO
LJP	LJP005_SKBR3_24H_X2_B17
LJP	LJP007_ASC_24H_X3_B21
LJP	LJP005_PC3_24H_X1_B19
LJP	LJP002_MDAMB231_6H_X2_F2B5_DUO52HI53LO
LJP	LJP005_HA1E_24H_X2_B19
LJP	LJP009_PC3_24H_X2_B20
LJP	LJP007_HT29_24H_X1_B20
LJP	LJP006_MCF7_24H_X4_B19
LJP	LJP002_SKBR3_24H_X2_F2B5_DUO52HI53LO
LJP	LJP008_ASC_24H_X1.A2_B22
LJP	LJP006_SKBR3_24H_X2_B17
LJP	LJP002_HS578T_6H_X2_F2B5_DUO52HI53LO
LJP	LJP001_MDAMB231_24H_X4_B2_DUO52HI53LO
LJP	LJP009_HT29_24H_X2_B20
LJP	LJP005_MCF7_24H_X1_B17
LJP	LJP007_A549_24H_X1_F1B19
LJP	LJP002_HS578T_24H_X3_F2B5_DUO52HI53LO
LJP	LJP006_BT20_24H_X2_B17
LJP	LJP006_MCF7_3H_X1_B17
LJP	LJP002_BT20_24H_X3_F2B5_DUO52HI53LO
LJP	LJP007_HUVEC_24H_X3.A2_B20
LJP	LJP007_SKL_24H_X2_B21
LJP	LJP005_PC3_24H_X3_B19
LJP	LJP009_HUVEC_24H_X2_B21
LJP	LJP005_BT20_3H_X2_B17
LJP	LJP001_MCF7_6H_X3_B2_DUO53HI52LO
LJP	LJP004_MCF7_24H_X3_B6_DUO52HI53LO
LJP	LJP009_NPC.TAK_24H_X1_B21
LJP	LJP004_SKBR3_24H_X4_B6_DUO52HI53LO
LJP	LJP007_HUES3_24H_X3_B24
LJP	LJP007_HME1_24H_X3_B21
LJP	LJP003_HS578T_24H_X1_B6_DUO52HI53LO
LJP	LJP001_MCF10A_6H_X4_B2_DUO53HI52LO
LJP	LJP007_HEPG2_24H_X3_B20
LJP	LJP004_MCF10A_6H_X3_B6_DUO52HI53LO
LJP	LJP002_BT20_24H_X2_F2B5_DUO52HI53LO
LJP	LJP008_ASC.C_24H_X3_B21
LJP	LJP006_MCF10A_24H_X3_B17
LJP	LJP001_MDAMB231_24H_X2_B2_DUO52HI53LO
LJP	LJP003_MDAMB231_1H_X1_B6_DUO52HI53LO
LJP	LJP009_HT29_24H_X3_B20
LJP	LJP008_HA1E_24H_X1_B20
LJP	LJP007_PC3_24H_X3_B20
LJP	LJP008_HA1E_24H_X3_B20
LJP	LJP004_HS578T_1H_X4_B6_DUO52HI53LO
LJP	LJP004_HS578T_1H_X1_B6_DUO52HI53LO
LJP	LJP009_NPC_24H_X3_B21
LJP	LJP001_HS578T_6H_X3_F2B5_DUO52HI53LO
LJP	LJP007_NPC_24H_X3.A2_B21
LJP	LJP009_ASC_24H_X1.A2_B22
LJP	LJP009_SKL.C_24H_X3_B21
LJP	LJP004_MCF7_24H_X2_B6_DUO52HI53LO
LJP	LJP007_HA1E_24H_X1_B20
LJP	LJP008_SKL_24H_X2_B21
LJP	LJP007_NEU_24H_X3_B21
LJP	LJP009_A375_24H_X1_B20
LJP	LJP001_MDAMB231_6H_X3_B3_DUO52HI53LO
LJP	LJP005_BT20_24H_X2_B17
LJP	LJP004_MDAMB231_24H_X2_B6_DUO52HI53LO
LJP	LJP003_HS578T_1H_X1_B6_DUO52HI53LO
LJP	LJP006_PC3_24H_X1_B19
LJP	LJP004_HS578T_24H_X3_B6_DUO52HI53LO
LJP	LJP009_SKL_24H_X1_B21
LJP	LJP006_SKBR3_24H_X3_B17
LJP	LJP004_MDAMB231_1H_X4_B6_DUO52HI53LO
LJP	LJP008_A549_24H_X5_F1B19
LJP	LJP006_HS578T_3H_X3_B17
LJP	LJP009_A549_24H_X6_F1B19
LJP	LJP004_MCF10A_6H_X2_B6_DUO52HI53LO
LJP	LJP007_CD34_24H_X2_B21
LJP	LJP007_NPC.TAK_24H_X3_B21
LJP	LJP006_HT29_24H_X3_B19
LJP	LJP001_BT20_6H_X2_B3_DUO52HI53LO
LJP	LJP006_HS578T_3H_X2_B17
LJP	LJP009_A375_24H_X3_B20
LJP	LJP005_BT20_3H_X1_B17
LJP	LJP004_MDAMB231_3H_X4_B6_DUO52HI53LO
LJP	LJP007_JURKAT_24H_X1_B24
LJP	LJP005_MCF7_24H_X4_B19
LJP	LJP002_MCF7_24H_X1_F2B5_DUO52HI53LO
LJP	LJP006_MDAMB231_24H_X3_B17
LJP	LJP007_ASC_24H_X3.A2_B22
LJP	LJP009_HA1E_24H_X3_B20
LJP	LJP009_HME1_24H_X2_B21
LJP	LJP002_SKBR3_6H_X1_F2B5_DUO52HI53LO
LJP	LJP009_SKL.C_24H_X1_B21
LJP	LJP006_A549_24H_X2_B19
LJP	LJP006_MCF10A_3H_X3_B17
LJP	LJP006_HCC515_24H_X1_B19
LJP	LJP005_SKBR3_24H_X1_B17
LJP	LJP008_ASC_24H_X1_B21
LJP	LJP009_NEU_24H_X2_B21
LJP	LJP004_SKBR3_6H_X2_B6_DUO52HI53LO
LJP	LJP001_SKBR3_6H_X3_B3_DUO52HI53LO
LJP	LJP002_MCF7_6H_X1_F2B5_DUO52HI53LO
LJP	LJP006_SKBR3_3H_X2_B17
LJP	LJP009_PC3_24H_X3_B20
LJP	LJP004_SKBR3_3H_X2_B6_DUO52HI53LO
LJP	LJP005_SKBR3_24H_X3_B17
LJP	LJP007_SKL.C_24H_X3.A2_B20
LJP	LJP003_SKBR3_24H_X1_B6_DUO52HI53LO
LJP	LJP001_MCF7_6H_X1_B2_DUO53HI52LO
LJP	LJP006_HT29_24H_X1_B19
LJP	LJP007_NPC_24H_X3_B21
LJP	LJP008_HME1_24H_X2_B21
LJP	LJP006_HME1_24H_X2_B17
LJP	LJP009_ASC.C_24H_X2_B21
LJP	LJP006_MCF7_24H_X2_B17
LJP	LJP009_MCF7_24H_X2_B20
LJP	LJP008_NPC.CAS9_24H_X3_B21
LJP	LJP009_HCC515_24H_X3_B20
LJP	LJP001_MCF10A_24H_X2_B2_DUO53HI52LO
LJP	LJP005_SKBR3_3H_X2_B17
LJP	LJP009_HCC515_24H_X2_B20
LJP	LJP004_SKBR3_3H_X4_B6_DUO52HI53LO
LJP	LJP009_NEU_24H_X3_B21
LJP	LJP006_BT20_3H_X3.L2_B17
LJP	LJP008_PC3_24H_X2_B20
LJP	LJP006_HA1E_24H_X3_B19
LJP	LJP008_A549_24H_X1_F1B19
LJP	LJP007_MNEU.E_24H_X3_B24
LJP	LJP005_MCF10A_3H_X2.A2_B17
LJP	LJP008_SKL_24H_X1_B21
LJP	LJP006_BT20_24H_X3_B17
LJP	LJP004_BT20_3H_X4_B6_DUO52HI53LO
LJP	LJP002_MDAMB231_24H_X2_F2B5_DUO52HI53LO
LJP	LJP002_MCF10A_24H_X1_F2B5_DUO52HI53LO
LJP	LJP005_A375_24H_X1_B19
LJP	LJP004_MCF7_6H_X2_B6_DUO52HI53LO
LJP	LJP009_HUVEC_24H_X1_B21
LJP	LJP005_BT20_3H_X3_B17
LJP	LJP009_A549_24H_X4_F1B19
LJP	LJP009_ASC_24H_X3_B21
LJP	LJP001_MDAMB231_24H_X3_B2_DUO52HI53LO
LJP	LJP004_MCF7_6H_X3_B6_DUO52HI53LO
LJP	LJP004_MCF7_3H_X1_B6_DUO52HI53LO
LJP	LJP009_HA1E_24H_X2_B20
LJP	LJP006_A549_24H_X3_B19
LJP	LJP003_MDAMB231_6H_X1_B6_DUO52HI53LO
LJP	LJP004_HS578T_3H_X2_B6_DUO52HI53LO
LJP	LJP005_MDAMB231_24H_X1_B17
LJP	LJP005_A549_24H_X3_B19
LJP	LJP001_MDAMB231_24H_X1_B3_DUO52HI53LO
LJP	LJP007_HA1E_24H_X3_B20
LJP	LJP002_MCF10A_24H_X2_F2B5_DUO52HI53LO
LJP	LJP007_NEU_24H_X1_B21
LJP	LJP008_HUVEC_24H_X3_B21
LJP	LJP001_SKBR3_6H_X2_B3_DUO52HI53LO
LJP	LJP004_BT20_24H_X2_B6_DUO52HI53LO
LJP	LJP005_BT20_24H_X3_B17
LJP	LJP005_HT29_24H_X3_B19
LJP	LJP004_SKBR3_6H_X3_B6_DUO52HI53LO
LJP	LJP008_ASC_24H_X3_B21
LJP	LJP008_HCC515_24H_X1_B20
LJP	LJP001_MCF7_24H_X3_B2_DUO52HI53LO
LJP	LJP009_MCF7_24H_X3_B20
LJP	LJP007_ASC_24H_X2.A2_B22
LJP	LJP009_NPC_24H_X1_B21
LJP	LJP005_HA1E_24H_X1_B19
LJP	LJP005_HS578T_24H_X3_B17
LJP	LJP002_MCF7_6H_X2_F2B5_DUO52HI53LO
LJP	LJP007_ASC.C_24H_X1_B21
LJP	LJP007_SKL_24H_X3_B21
LJP	LJP002_BT20_24H_X1_F2B5_DUO52HI53LO
LJP	LJP006_A549_24H_X1_B19
LJP	LJP001_HS578T_24H_X2_F2B5_DUO52HI53LO
LJP	LJP005_MDAMB231_24H_X2_B17
LJP	LJP006_HS578T_24H_X1_B17
LJP	LJP007_MCF7_24H_X3_B20
LJP	LJP004_MCF7_1H_X4_B6_DUO52HI53LO
LJP	LJP004_MCF10A_3H_X3_B6_DUO52HI53LO
LJP	LJP001_SKBR3_24H_X3.A2_B4_DUO52HI53LO
LJP	LJP007_SKL.C_24H_X2_B21
LJP	LJP009_NPC.TAK_24H_X2_B21
LJP	LJP007_HME1_24H_X1_B21
LJP	LJP003_SKBR3_6H_X1_B6_DUO52HI53LO
LJP	LJP006_HT29_24H_X2_B19
LJP	LJP005_MDAMB231_3H_X1_B17
LJP	LJP003_HS578T_3H_X1_B6_DUO52HI53LO
LJP	LJP001_HS578T_24H_X3_F2B5_DUO52HI53LO
LJP	LJP007_ASC.C_24H_X3_B21
LJP	LJP004_MDAMB231_3H_X2_B6_DUO52HI53LO
LJP	LJP006_MCF10A_24H_X1_B17
LJP	LJP004_MCF10A_1H_X1_B6_DUO52HI53LO
LJP	LJP004_BT20_6H_X3_B6_DUO52HI53LO
LJP	LJP004_HS578T_24H_X2_B6_DUO52HI53LO
LJP	LJP001_MCF10A_24H_X1_B2_DUO52HI53LO
LJP	LJP006_HEPG2_24H_X3_B19
LJP	LJP004_BT20_1H_X4_B6_DUO52HI53LO
LJP	LJP008_HEPG2_24H_X1_B20
LJP	LJP003_HS578T_6H_X1_B6_DUO52HI53LO
LJP	LJP004_HS578T_24H_X1_B6_DUO52HI53LO
LJP	LJP007_CD34_24H_X4_B22
LJP	LJP007_NPC.CAS9_24H_X3_B21
LJP	LJP008_CD34_24H_X2_B21
LJP	LJP008_SKL.C_24H_X3_B21
LJP	LJP005_MDAMB231_3H_X3_B17
LJP	LJP008_A549_24H_X4_F1B19
LJP	LJP003_MCF7_24H_X1_B6_DUO52HI53LO
LJP	LJP003_BT20_1H_X1_B6_DUO52HI53LO
LJP	LJP004_SKBR3_24H_X1_B6_DUO52HI53LO
LJP	LJP007_CD34_24H_X2.L2_B20
LJP	LJP002_SKBR3_24H_X3_F2B5_DUO52HI53LO
LJP	LJP007_A549_24H_X3_F1B19
LJP	LJP009_HCC515_24H_X1_B20
LJP	LJP006_HCC515_24H_X2_B19
LJP	LJP005_MCF7_24H_X3_B17
LJP	LJP005_A375_24H_X3_B19
LJP	LJP008_NPC_24H_X2_B21
LJP	LJP006_LNCAP_24H_X1_B17
LJP	LJP006_HME1_3H_X2_B17
LJP	LJP004_MDAMB231_24H_X1_B6_DUO52HI53LO
LJP	LJP005_PC3_24H_X2_B19
LJP	LJP005_A549_24H_X2_B19
LJP	LJP008_SKL.C_24H_X2_B21
LJP	LJP007_NEU_24H_X2_B21
LJP	LJP008_HT29_24H_X3_B20
LJP	LJP009_HUVEC_24H_X3_B21
LJP	LJP001_MCF10A_6H_X1_B2_DUO52HI53LO
LJP	LJP007_A375_24H_X2_B20
LJP	LJP007_HME1_24H_X2_B21
LJP	LJP009_ASC_24H_X2_B21
LJP	LJP008_ASC.C_24H_X2_B21
LJP	LJP006_SKBR3_3H_X3_B17
LJP	LJP006_HEPG2_24H_X2_B19
LJP	LJP008_HCC515_24H_X2_B20
LJP	LJP009_ASC.C_24H_X1_B21
LJP	LJP002_MDAMB231_6H_X1_F2B5_DUO52HI53LO
LJP	LJP006_PC3_24H_X3_B19
LJP	LJP004_MCF7_3H_X2_B6_DUO52HI53LO
LJP	LJP002_MDAMB231_24H_X1_F2B5_DUO52HI53LO
LJP	LJP004_HS578T_3H_X4_B6_DUO52HI53LO
LJP	LJP004_MDAMB231_3H_X3_B6_DUO52HI53LO
LJP	LJP007_CD34_24H_X3.A2_B21
LJP	LJP003_MCF7_6H_X1_B6_DUO52HI53LO
LJP	LJP008_HME1_24H_X1_B21
LJP	LJP007_HUES3_24H_X1_B24
LJP	LJP005_MDAMB231_24H_X3.L2_B17
LJP	LJP001_MCF7_6H_X1.A2_B4_DUO52HI53LO
LJP	LJP004_SKBR3_3H_X3_B6_DUO52HI53LO
LJP	LJP004_MCF10A_3H_X2_B6_DUO52HI53LO
LJP	LJP006_LNCAP_3H_X2_B17
LJP	LJP001_MDAMB231_6H_X2_B3_DUO52HI53LO
LJP	LJP009_CD34_24H_X1_B21
LJP	LJP007_CD34_24H_X3_B21
LJP	LJP002_SKBR3_6H_X2_F2B5_DUO52HI53LO
LJP	LJP001_MCF7_24H_X1_B3_DUO52HI53LO
LJP	LJP005_HS578T_24H_X1_B17
LJP	LJP001_BT20_24H_X1_B2_DUO52HI53LO
LJP	LJP007_SKL.C_24H_X1_B21
LJP	LJP009_A549_24H_X3_F1B19
LJP	LJP001_MDAMB231_6H_X4_B2_DUO53HI52LO
LJP	LJP007_HCC515_24H_X3_B20
LJP	LJP008_A375_24H_X3_B20
LJP	LJP003_BT20_24H_X1_B6_DUO52HI53LO
LJP	LJP004_HS578T_3H_X3_B6_DUO52HI53LO
LJP	LJP007_HCC515_24H_X2_B20
LJP	LJP007_HUES3_24H_X2_B24
LJP	LJP004_MCF7_1H_X1_B6_DUO52HI53LO
LJP	LJP009_SKL.C_24H_X2_B21
LJP	LJP009_A375_24H_X2_B20
LJP	LJP006_HME1_3H_X3_B17
LJP	LJP004_SKBR3_1H_X4_B6_DUO52HI53LO
LJP	LJP008_HEPG2_24H_X2_B20
LJP	LJP008_ASC_24H_X2_B21
LJP	LJP002_MCF7_6H_X3_F2B5_DUO52HI53LO
LJP	LJP001_HS578T_6H_X1_F2B5_DUO52HI53LO
LJP	LJP004_MDAMB231_1H_X2_B6_DUO52HI53LO
LJP	LJP009_A549_24H_X2_F1B19
LJP	LJP006_SKBR3_24H_X1_B17
LJP	LJP008_MCF7_24H_X1_B20
LJP	LJP006_HA1E_24H_X1_B19
LJP	LJP006_MDAMB231_24H_X1_B17
LJP	LJP004_BT20_24H_X4_B6_DUO52HI53LO
LJP	LJP004_MCF10A_24H_X1_B6_DUO52HI53LO
LJP	LJP005_MDAMB231_24H_X3_B17
LJP	LJP002_HS578T_6H_X1_F2B5_DUO52HI53LO
LJP	LJP001_MCF10A_6H_X3_B3_DUO52HI53LO
LJP	LJP007_A549_24H_X2_F1B19
LJP	LJP008_NPC.TAK_24H_X2_B21
LJP	LJP003_MCF10A_6H_X1_B6_DUO52HI53LO
LJP	LJP001_MCF10A_6H_X2_B2_DUO53HI52LO
LJP	LJP001_BT20_24H_X4_B2_DUO53HI52LO
LJP	LJP007_HUVEC_24H_X1_B21
LJP	LJP009_ASC_24H_X1_B21
LJP	LJP006_LNCAP_24H_X2_B17
LJP	LJP006_MCF10A_3H_X2_B17
LJP	LJP005_HS578T_24H_X2_B17
LJP	LJP004_SKBR3_24H_X2_B6_DUO52HI53LO
LJP	LJP002_BT20_6H_X3_F2B5_DUO52HI53LO
LJP	LJP006_HCC515_24H_X3_B19
LJP	LJP004_BT20_24H_X3_B6_DUO52HI53LO
LOR	LOR001_XC_XH_X1_B12
LPROT	LPROT003_NPC.TAK_6H_X1.A2_B22
LPROT	LPROT002_XC_6H_X1_B22
LPROT	LPROT001_A375_6H_X1_B20
LPROT	LPROT003_MCF7_6H_X1.A2_B22
LPROT	LPROT003_A549_6H_X1.A2_B22
LPROT	LPROT001_XC_6H_X1_B20
LPROT	LPROT001_PC3_6H_X1_B20
LPROT	LPROT003_XC_6H_X1_B22
LPROT	LPROT001_MCF7_6H_X1_B20
LPROT	LPROT002_NPC.TAK_6H_X1_B22
LPROT	LPROT003_A375_6H_X1.A2_B22
LPROT	LPROT003_XC_6H_X1.A2_B22
LPROT	temp_save
LPROT	temp_save
LPROT	temp_save
LPROT	LPROT001_NPC.TAK_6H_X1_B20
LPROT	LPROT002_A375_6H_X1_B22
LPROT	LPROT002_A549_6H_X1_B22
LPROT	LPROT002_MCF7_6H_X1_B22
LTC	LTC005_MDAMB231_3H_X1_B18
LTC	LTC001_HME1_24H_X1_B18
LTC	LTC008_MDAMB231_24H_X1_B18
LTC	LTC007_MDAMB231_24H_X1_B18
LTC	LTC003_HME1_3H_X1_B18
LTC	LTC003_HME1_24H_X1_B18
LTC	LTC002_HME1_3H_X1_B18
LTC	LTC001_HME1_3H_X1_B18
LTC	LTC004_HME1_24H_X1_B18
LTC	LTC006_MDAMB231_3H_X1_B18
LTC	LTC006_MDAMB231_24H_X1_B18
LTC	LTC007_MDAMB231_3H_X1_B18
LTC	LTC002_HME1_24H_X1_B18
LTC	LTC008_MDAMB231_3H_X1_B18
LTC	LTC005_MDAMB231_24H_X1_B18
LTC	LTC004_HME1_3H_X1_B18
LUNG	LUNG001_WI38_24H_X2_B18
LUNG	LUNG001_WI38_24H_X1_B18
LUNG	LUNG001_A549_24H_X2_B18
LUNG	LUNG001_HFL1_24H_X3_B18
LUNG	LUNG001_WI38_24H_X3_B18
LUNG	LUNG001_NL20_24H_X2_B18
LUNG	LUNG001_IMR90_24H_X1_B18
LUNG	LUNG001_A549_24H_X3_B18
LUNG	LUNG001_IMR90_24H_X3_B18
LUNG	LUNG001_NL20_24H_X1_B18
LUNG	LUNG001_1HAE_24H_X2_B18
LUNG	LUNG001_1HAE_24H_X1.A2_B18
LUNG	LUNG001_1HAE_24H_X3_B18
LUNG	LUNG001_A549_24H_X1_B18
LUNG	LUNG001_HFL1_24H_X1_B18
LUNG	LUNG001_NL20_24H_X3_B18
LUNG	LUNG001_IMR90_24H_X2_B18
LUNG	LUNG001_1HAE_24H_X1_B18
LUNG	LUNG001_HFL1_24H_X2_B18
MET	MET001_HME_XH_X1_B17
MET	MET001_HMLE_XH_X1_B17
MET	MET001_MCF7_XH_X1_B17
MET	MET001_N8_XH_X1_B17
MUC	MUC.CP007_XC_24H_X2_B22
MUC	MUC.CP007_P1A82_24H_X2_B22
MUC	MUC.CP007_MCF7_24H_X3_B22
MUC	MUC.CP007_MCF7_24H_X1_B22
MUC	MUC.OE002_HEK293T_XH_X1_B10_DUO52HI53LO
MUC	MUC.CP007_P1A82_24H_X1_B22
MUC	MUC.CP007_MCF7_24H_X2_B22
MUC	MUC.CP007_P1A82_24H_X3_B22
MUC	temp_save
MUC	temp_save
MUC	temp_save
MUC	MUC.OE001_HEK293T_XH_X1_B7_DUO52HI53LO
MUC	MUC.KD003_P2X2B2_96H_X1_B15
MUT	MUT001_HEK293T_XH_X3_B1_DUO53HI52LO
MUT	MUT003_HEK293T_XH_X2_B1_DUO53HI52LO
MUT	MUT003_HEK293T_XH_X1_B1_DUO53HI52LO
MUT	MUT004_HEK293T_XH_X1_F1B3_DUO52HI53LO
MUT	MUT002_HEK293T_XH_X3_B1_DUO53HI52LO
MUT	MUT001_HEK293T_XH_X1_B1_DUO53HI52LO
MUT	MUT004_HEK293T_XH_X1_B6_DUO52HI53LO
MUT	MUT002_HEK293T_XH_X2_B1_DUO53HI52LO
MUT	MUT002_HEK293T_XH_X1_B1_DUO53HI52LO
MUT	MUT003_HEK293T_XH_X3_B1_DUO53HI52LO
